167580	8.23556	45	21
167589	5.23367	49	6
167590	3.35745	47	24
16760	5.895	40	40
167604	7.04913	92	27
167650	7.42629	116	68
167669	5.3923	115	23
167698	6.23477	3021	847
167715	4.89018	163	44
167718	6.16216	37	7
16772	6.6327	2944	907
167723	5.84921	63	37
167763	7.22345	855	150
167764	6.75694	36	18
167787	6.91667	45	7
167791	8.41702	74269	10818
1678	6.73138	457	222
167827	5.39024	41	12
167828	6.92735	249	74
167850	5.06811	37	11
167892	5.69647	115	36
1679	7.39288	404	246
16792	7.08026	76	44
16793	7.06607	56	37
167975	7.70868	76	17
168	6.9513	2898	1009
1680	5.9369	84	28
168005	5.09808	52	18
16802	5.79358	53	20
16804	7.0343	295	139
16805	7.41293	168	89
168054	6.75905	1442	386
168055	6.0675	40	10
16807	4.77166	175	91
168077	7.0	35	11
168082	7.4718	39	11
16809	5.18788	33	24
1681	7.16111	342	202
168141	4.37097	31	33
168168	4.88333	30	21
168174	5.84472	41	14
1682	5.78806	67	28
168204	5.61181	72	30
168215	6.05705	1621	275
168220	6.10737	38	9
168226	6.47361	36	5
168230	8.20508	244	149
168232	6.58688	245	137
168236	5.38194	36	15
168250	7.13616	73	35
16826	6.21935	31	27
168265	6.52	87	38
168274	6.67633	1694	531
168278	5.48344	61	35
16829	7.11246	37	29
168390	5.30294	34	22
1684	4.29231	65	41
168429	7.16061	33	8
168433	6.83215	996	294
168435	7.01521	10012	2056
168436	6.08085	47	13
168446	5.80257	96	29
168457	6.0879	62	24
168512	6.22685	213	62
168535	6.3	30	13
168537	7.47565	320	197
168544	5.88565	191	58
168549	6.44838	148	43
168582	6.59282	202	35
168584	7.27128	5231	915
1686	5.57276	145	69
16860	5.07935	92	43
168609	6.78151	3103	773
168653	6.99942	69	47
168654	5.82659	88	22
168662	7.64625	80	48
168679	6.32301	3787	882
168681	6.8698	2007	567
168687	4.26562	32	12
1687	5.90595	210	72
168700	6.32152	399	113
168728	5.94124	97	28
16873	5.40409	104	52
16874	7.32533	30	18
16875	6.65526	38	22
168752	6.30573	157	33
168770	6.42542	679	204
168788	6.94393	1782	439
168792	6.88778	117	49
1688	6.31579	38	14
168834	6.49216	51	17
168839	6.57905	772	235
168840	5.01778	81	33
168882	6.01857	303	87
168895	5.68581	115	66
168900	6.27969	48	18
168917	7.26173	3340	469
168998	7.24765	1340	266
169	6.49893	1614	605
1690	6.0756	1749	545
169045	5.28706	85	30
169062	6.02036	361	68
1691	5.89175	177	90
169102	6.52507	142	54
169124	6.91666	8211	1628
16914	5.94479	48	28
169141	8.19304	346	176
169146	6.73746	237	58
169147	6.81762	1355	353
1692	5.18273	513	200
169215	6.62286	493	187
169246	6.68062	81	35
169255	7.55245	4451	839
169256	5.36141	92	29
169274	7.36164	523	167
169275	7.08126	304	91
1693	6.52133	473	194
169318	7.04344	1501	369
169320	6.74167	30	15
169328	5.80606	33	11
16933	5.87061	2712	544
169341	6.7298	481	162
169366	8.01636	107	59
169368	6.94033	90	38
169375	6.48471	184	69
169393	5.87607	67	26
1694	6.37461	193	112
169416	7.47186	1075	268
169426	7.50987	15640	2477
169427	8.84095	1583	556
169436	6.12949	195	30
169459	5.59014	148	41
169462	5.71364	55	19
169463	5.2902	51	19
169464	7.49356	643	257
169465	6.20513	39	6
169475	7.14788	264	84
1695	6.24496	421	245
169502	5.27802	91	43
169513	6.39243	144	46
169530	6.43453	369	140
169544	6.67445	229	59
169550	6.63615	55	23
169555	6.56526	95	26
169558	5.42815	215	45
16957	8.23529	34	25
169574	5.92563	59	19
169611	7.10711	1715	354
169649	6.34895	952	222
169652	6.725	32	20
169654	6.96369	12199	2245
169658	7.0535	143	62
169675	6.10418	268	46
169697	7.28038	240	79
1697	5.89838	204	145
16970	6.22286	35	11
169704	6.82653	1050	285
169713	6.11905	42	11
169714	5.63333	30	8
16972	7.38679	53	28
169720	7.40541	37	32
16973	3.96875	32	10
169743	5.87528	282	85
16975	5.62667	30	17
169755	5.47829	78	22
169768	6.48392	63	16
169782	5.32812	32	11
169786	8.21868	64611	9852
169794	7.25508	1787	442
169795	6.15362	196	88
1698	5.77827	235	102
16985	4.8678	118	35
16986	6.70296	8256	1644
16987	4.95943	53	20
1699	6.42311	106	107
16991	6.51386	2701	909
169918	6.75694	36	20
16992	6.6708	24647	4986
169925	6.70786	70	17
169926	7.89286	42	14
169984	5.59829	105	37
169986	7.56124	89	63
169987	4.72319	69	51
169988	5.36675	39	17
17	6.37179	803	408
170	6.08105	4063	1304
1700	5.91475	61	56
17003	3.43518	226	122
170041	6.262	402	73
170042	7.77011	18327	2798
170043	6.71887	71	23
17005	5.43182	44	14
170054	5.07451	51	14
17008	4.13108	74	45
1701	5.66343	373	126
170146	6.22151	517	154
170190	5.0383	47	23
170195	7.41088	70	20
170199	7.19636	533	175
1702	6.31036	388	138
170202	6.24819	464	171
17021	5.67556	36	17
170216	7.99259	37572	5669
17022	6.85	98	62
170223	6.60653	320	152
170225	6.96263	266	102
17025	6.4493	3859	1305
17026	5.09647	173	95
17027	6.13339	1797	440
170274	4.98085	164	46
170298	8.02439	41	25
1703	5.18404	94	35
17030	6.81321	187	28
170300	6.47236	394	148
170318	7.1956	474	178
170337	6.08111	90	9
170344	6.1627	237	33
170381	5.71174	321	106
170395	5.38562	169	79
17041	8.24103	39	23
170415	6.02594	470	133
170416	7.15317	6177	1462
170423	6.2408	50	11
170430	5.92266	293	108
170431	6.04716	231	65
170437	6.21235	253	64
170447	6.56514	35	11
170472	8.13538	65	28
170477	7.21126	151	59
1705	6.32261	991	446
170511	5.62195	41	32
17053	6.47746	3557	1074
170537	6.55418	275	80
17054	6.33535	99	39
170555	6.3042	53	15
170561	7.45368	4512	976
170568	7.07242	62	22
170583	6.72439	41	21
170587	6.87275	1339	297
1706	5.03194	144	76
170604	7.7653	1123	406
170608	7.75152	33	9
170609	5.87179	39	17
17062	4.46465	99	69
170624	7.54201	3033	703
170669	8.18814	215	107
170676	6.38556	36	3
1707	4.83897	71	42
17071	5.0	47	26
17073	7.05833	54	31
17075	5.88588	347	134
170756	6.82758	132	55
170771	7.98998	4094	1020
170799	6.68344	183	76
1708	6.44448	601	264
170825	6.5345	200	77
170867	6.4379	62	39
1709	6.42096	229	121
170901	6.88555	411	127
170909	7.6871	124	19
170922	6.37665	173	56
170927	4.9061	35	7
170951	6.37912	230	77
170954	4.11831	59	17
170969	6.49876	206	56
170980	6.95385	39	3
170984	6.64952	63	10
171	7.15428	30820	6840
1710	7.10205	569	279
171011	6.79168	2750	666
171037	6.248	439	97
17104	6.39163	1240	339
17106	4.71164	220	111
171087	5.72987	75	27
171090	4.03692	65	22
1711	6.05305	858	451
171110	7.11201	425	164
171124	7.16063	63	31
171126	6.02321	56	15
171129	6.47955	1419	341
171131	7.55405	17428	2946
171136	6.38646	436	105
17119	5.7685	207	123
1712	6.11915	94	48
171211	5.40323	31	16
171221	5.91486	35	11
171226	6.72577	662	200
171233	6.94042	6051	1194
171234	6.53423	150	60
17125	6.33286	149	88
171258	6.66667	39	18
171261	6.55803	524	200
171273	7.0376	7591	1447
171278	8.07877	146	75
1713	6.15597	454	206
17132	6.2327	111	69
17133	7.68655	11352	3266
171339	6.16713	520	148
171351	6.966	100	41
171356	7.02318	343	125
17136	5.57358	637	306
171369	4.58	35	10
171385	5.48333	36	11
1714	5.21921	89	63
171411	4.73684	38	5
171419	6.60968	193	69
171424	5.28229	172	33
171430	5.98	35	46
171431	6.40427	233	135
171447	5.39036	166	38
17146	6.73256	43	26
171479	7.28241	821	278
171489	5.96399	281	65
171492	6.49766	623	156
171494	6.31538	39	10
171499	7.09414	9161	1495
1715	5.53696	46	32
171500	8.736	30	13
171540	5.53421	38	10
171541	6.29657	451	92
171542	5.8485	381	84
171543	6.02016	62	14
171544	6.93878	229	73
171547	5.41094	96	26
171548	5.94015	131	33
17157	6.05208	72	37
171579	6.82075	53	18
17158	5.67564	78	33
17159	4.60857	35	17
1716	6.03304	227	126
17161	6.47826	2552	1043
17162	6.46252	443	143
171620	5.98656	274	80
171623	7.83957	21799	3172
171626	5.31438	72	11
171630	6.52483	985	203
17166	5.56631	388	217
171662	7.32656	1545	597
171663	5.69109	179	66
171665	5.8567	93	30
171668	7.17571	13055	2462
171669	7.06124	4597	948
171672	6.14107	1121	220
1717	6.72373	672	347
171708	6.75905	105	65
171721	7.0358	81	50
171726	7.63964	1052	339
171742	7.6463	54	29
171775	6.25795	151	63
171779	6.52308	117	37
1718	4.28267	75	54
17181	5.7439	41	12
17183	6.56471	34	12
171835	6.5142	1234	451
171862	6.30325	55	34
171879	7.25907	2316	597
171889	6.04915	59	15
171890	6.56285	1803	509
1719	5.74426	183	109
17195	5.99737	38	25
171950	6.32008	133	29
171964	7.50429	437	157
171978	5.98807	207	55
172	7.22751	25692	6121
1720	6.949	449	224
172006	7.11827	104	66
172007	5.48111	363	77
172008	6.86359	314	71
172012	7.1198	49	15
172032	5.15488	468	225
172033	6.30408	184	51
172035	5.57348	115	39
17204	6.27339	216	138
172047	7.36746	3563	846
172062	6.49801	625	137
172063	5.47333	30	8
172064	5.62621	103	26
172073	6.31216	487	94
17208	6.46765	68	45
172081	7.51093	9173	1849
17209	5.71148	331	156
1721	6.14403	134	82
17211	4.67719	89	43
172118	6.58333	36	20
172155	7.33389	656	146
172158	6.32922	251	92
172159	6.55755	53	37
172164	6.69121	165	48
172166	6.34	130	30
172168	5.90758	66	14
1722	6.23352	267	139
172206	6.52823	211	71
172207	6.50409	367	98
172220	7.40239	1814	389
172225	6.04318	24803	4034
17223	6.68006	5504	1486
172235	5.7026	497	119
172237	4.97455	110	41
172242	6.22636	8436	1351
172257	4.98571	35	8
17226	7.29592	11450	2942
172278	6.39059	85	27
172287	7.76208	14636	2640
1723	5.35316	171	110
172307	4.89041	253	40
172308	7.1814	8733	1670
172309	6.49152	244	64
172310	5.39802	202	44
172312	6.00066	91	19
172325	6.41811	88	52
17235	6.12749	171	86
172358	6.26712	360	95
172362	6.48347	392	132
172381	6.95061	2599	542
172382	6.98221	86	28
172385	7.18763	2095	511
172386	7.87419	11643	1775
17239	7.7695	40	23
17240	6.48289	3043	865
172410	5.4986	107	36
172414	7.22368	38	29
17245	4.83833	90	44
172465	6.58932	103	23
172480	5.51667	198	40
172484	7.2	95	16
172493	7.6775	40	32
1725	4.46774	62	24
17250	4.71262	206	48
172503	7.19693	1197	353
172506	5.1627	63	24
172507	6.4202	533	159
172509	6.01	70	18
172510	5.64851	47	9
172517	6.0449	49	4
172540	7.02901	914	272
172542	6.13597	407	124
172543	6.05527	158	61
172546	6.49982	1581	407
172547	6.86922	1286	333
172550	6.53019	53	16
172552	6.60695	1848	427
172555	5.93636	44	9
172557	5.69391	313	120
172558	6.31	30	36
172559	5.71242	149	37
172560	6.40355	455	136
172563	6.9	98	46
172580	5.54364	55	26
172584	6.73152	557	156
172596	5.98876	375	96
172597	6.3768	97	35
172598	5.80483	187	62
172599	6.29847	98	40
1726	6.22738	409	231
172600	5.88427	538	171
172613	6.5799	461	129
172642	6.28917	36	9
172662	6.17372	550	139
17267	6.85484	31	17
1727	5.72667	120	83
172707	5.17297	37	11
172729	4.22992	51	19
172737	8.2377	663	309
17274	6.11028	282	151
172818	7.40154	13911	2696
172837	5.86902	208	82
17284	5.56424	89	49
172844	6.75161	31	15
17285	5.77557	88	60
172866	6.03033	330	153
172875	6.44935	62	14
172881	6.88124	810	165
172885	6.76458	48	18
172896	6.97769	293	94
1729	5.6344	84	53
172931	7.18997	2932	835
172932	5.98021	127	53
172933	6.63512	3532	889
172940	5.79833	36	9
172965	7.32429	347	115
172969	7.2006	262	80
172971	6.66366	1264	281
17298	6.20946	37	23
172980	6.19375	32	9
172994	7.0926	341	84
172996	7.13912	1629	408
1730	4.85976	335	108
173003	6.04739	157	50
173005	5.70891	101	56
173018	6.27622	912	362
173047	6.68417	1105	248
173057	5.972	50	6
173064	7.77415	2548	747
173074	5.86557	385	106
173075	5.19286	275	69
173090	6.70789	9354	1655
173093	6.22468	79	38
173096	7.11696	793	177
1731	4.78776	98	29
173100	5.5681	84	16
173101	7.183	2584	550
173105	7.77085	721	297
173115	6.7667	614	163
173121	6.86111	36	4
17313	5.85385	52	36
173156	7.05001	1380	299
173200	6.63791	2022	312
17323	4.71705	44	19
173240	6.42778	45	7
173253	5.97287	82	19
173269	7.32951	61	11
173275	6.45168	1197	371
17329	6.81019	7548	2229
173291	6.04396	265	51
173292	5.9668	50	15
173294	7.27494	488	109
173302	6.1803	66	31
173319	6.8049	667	154
173336	6.06596	136	26
173337	6.65422	147	36
173341	6.32834	1764	433
173344	5.75658	76	29
173346	8.1083	69528	9525
173372	6.4	47	10
173374	7.68425	40	45
173408	6.28421	57	7
173441	6.80795	726	215
173442	7.87274	2016	481
173452	6.6108	162	44
173460	6.46229	406	139
173462	7.15866	65	29
17348	5.64516	31	18
173486	6.79617	284	141
1735	5.77656	64	53
173504	8.67461	193	93
173514	9.31111	45	17
17352	6.2375	48	22
173536	7.56552	534	141
173574	7.18346	159	61
173634	7.6233	702	128
173637	5.6645	157	25
173648	6.71829	129	43
173649	6.60332	392	154
173666	6.44124	121	70
173669	6.81818	33	13
173673	6.14151	53	11
173752	6.2246	63	10
173755	6.7449	49	53
173759	6.94688	224	60
173761	7.09249	1232	244
173770	5.89955	156	67
173776	7.74242	66	41
173784	6.05308	227	74
1738	6.12709	229	113
173800	5.70592	223	78
173804	6.58643	345	136
173805	7.2481	615	221
17382	6.40112	224	124
173875	5.73905	244	59
173899	4.25333	75	44
17392	7.91156	3659	1308
17393	7.4136	682	325
173931	5.79423	52	44
17394	7.67689	347	203
17395	7.04938	144	90
17396	7.29669	2368	891
17397	6.9035	143	75
174	5.50672	268	115
174013	6.44206	126	45
174046	7.87353	34	6
174049	6.16939	98	37
17405	7.95172	2359	710
174057	6.0959	39	8
174064	7.47155	174	65
174065	5.37957	141	19
174078	6.82624	2351	455
174093	6.55036	304	99
174128	6.28943	70	20
174146	5.51316	38	11
174155	7.23653	581	149
174182	6.94317	249	72
174192	6.45123	321	97
17420	5.60938	32	13
174218	6.46154	39	19
174219	7.2058	166	32
174231	6.83037	135	39
174243	6.65854	144	87
174252	6.49	95	33
174260	6.55919	258	72
174298	8.48421	114	67
17430	6.81564	55	55
1744	5.82747	213	96
174400	8.66671	85	29
174402	8.07261	178	70
174404	5.81842	57	11
174430	8.74356	47853	8569
174431	7.13687	99	72
174468	5.11429	35	13
174476	6.24979	1273	283
17448	5.92571	175	102
17449	6.35032	2282	1052
174491	7.08974	39	22
17450	6.03082	305	87
17451	4.52227	219	135
174517	7.02716	81	15
174518	7.28671	216	31
174524	7.12969	842	231
174529	6.6498	34	12
174552	6.93779	86	29
174556	8.23746	59	18
17457	4.69552	67	27
174570	7.4555	2522	488
174584	6.49835	182	82
174611	6.41031	445	151
174614	6.66739	1059	353
174618	6.29091	77	17
17464	6.48571	56	42
174646	6.515	116	53
17465	6.17954	513	292
174660	6.82188	5733	1193
174688	7.00339	62	26
174696	6.18333	108	16
174744	6.80248	697	177
174785	7.55807	3673	864
1748	4.66648	764	331
174802	7.67041	245	98
174805	7.37796	384	150
17482	6.84052	58	21
174837	7.58377	1018	311
17484	7.32235	600	344
174893	6.45662	290	79
1749	4.66393	122	67
174925	4.30635	63	24
174926	6.93391	159	51
174927	5.23747	53	18
174943	6.85	40	9
174959	7.4082	61	39
174975	6.13813	109	41
174988	6.03441	102	22
174990	7.0759	152	77
174991	6.32157	153	64
175	6.46231	2132	762
1750	6.10769	39	17
175023	6.36264	279	107
175086	6.29154	52	18
175088	6.74291	296	111
175090	4.71742	99	31
175095	8.18627	1939	506
1751	4.45648	1151	352
175117	6.97108	9199	1535
175121	6.72788	156	40
175150	6.07617	94	13
175155	7.96903	8011	1525
17517	5.60754	350	144
175177	6.70523	153	71
175199	7.02624	3718	1104
1752	4.80333	30	17
17520	4.4439	41	29
175209	6.54094	160	57
17521	5.43665	284	100
175221	6.2023	86	28
175222	6.86991	427	105
175223	7.26613	1833	422
175224	5.76712	250	74
175230	7.461	50	34
175254	6.7279	449	229
17526	6.35925	386	180
175263	5.77716	102	34
175265	6.14535	86	33
175274	5.85864	81	13
17529	6.70042	53	40
175293	6.95469	2012	467
1753	5.81407	135	50
17530	6.62783	198	72
175307	7.2335	1680	362
175313	6.51795	39	8
175324	6.84816	6126	1427
175327	7.24387	58	41
17533	6.85444	248	123
175334	7.06077	338	102
17534	5.84213	636	169
17536	7.99453	128	57
175360	7.40312	620	226
17537	7.77279	61	46
17538	7.66167	60	45
175418	6.46667	42	13
175458	5.54912	352	101
175464	8.17803	66	36
175468	6.62111	54	32
175495	6.10261	855	177
175496	6.26865	126	41
175497	5.60269	119	42
175510	6.44143	224	117
175512	3.12631	176	72
175516	6.43761	117	68
175541	6.91176	159	55
175549	7.04661	1720	467
17557	5.73546	1427	232
175592	5.69829	373	135
175621	6.4546	4497	1294
175626	6.89871	147	80
175627	6.70946	74	27
175634	5.89651	218	64
175636	6.75323	235	102
175640	8.1726	4956	954
17568	3.885	40	29
175689	6.81044	45	29
175695	6.81876	836	303
1757	7.18246	114	63
175704	6.62317	41	5
175730	5.00232	56	32
175735	6.54231	39	11
175739	5.73158	215	50
175742	5.71763	146	48
175755	6.10593	791	183
17576	4.82432	37	16
175763	6.25582	366	82
17577	5.68474	135	39
175778	6.11928	73	19
17578	4.69815	81	54
17579	4.88387	31	17
1758	6.84384	1238	440
17580	5.2	40	20
175824	7.365	40	14
175845	7.71111	36	20
175846	5.39075	412	139
175848	5.53022	91	33
175855	5.6734	94	36
175861	4.9752	175	57
175864	6.28108	74	33
175867	5.92877	124	59
175868	5.75484	62	14
175878	6.26839	1568	638
175879	4.97843	51	17
17591	7.1525	40	33
175914	8.11562	15414	2719
175923	5.76471	34	17
175924	5.905	40	15
175961	6.2865	655	149
17597	4.13333	54	11
175973	8.5554	297	115
175989	6.47942	294	106
176	5.83837	2125	704
1760	6.37526	97	41
176011	5.55312	32	7
176013	6.19288	151	49
176070	7.29444	54	52
176071	6.15584	77	18
176083	6.76621	3770	796
176146	7.67522	295	151
17615	7.125	32	23
176165	7.20323	4394	896
176189	7.66769	13712	2150
176193	6.62631	103	38
176215	6.25628	232	65
176229	6.63372	6960	1369
17623	6.03807	176	29
176247	6.91388	170	66
176262	6.91343	509	176
176286	5.63483	126	61
176306	7.17465	71	38
176334	6.32063	944	276
17635	5.87419	31	14
176361	6.11459	1592	475
176371	7.32659	2402	507
176396	7.26732	11720	1846
176400	6.84722	36	17
176433	5.944	110	39
176435	6.72122	304	98
17644	6.58409	44	23
176458	6.16484	157	54
176466	7.20109	46	25
176478	7.55132	38	27
17649	6.97872	47	26
176494	7.42032	21986	3334
176502	5.68354	161	55
17651	7.67786	309	153
176523	7.1063	34	21
176524	7.7614	582	165
176530	7.24256	856	246
17654	7.44953	106	43
176544	7.31904	2278	511
176557	6.44891	46	19
176558	6.55333	3814	715
176560	7.66129	31	7
176564	6.54326	236	66
176565	6.71681	1131	266
176589	6.17694	407	107
176596	8.4157	153	66
176606	6.14751	1058	328
176631	6.98382	68	39
176634	6.37708	48	9
176651	6.05701	95	47
176663	5.61564	39	21
176678	6.94706	85	25
176734	7.77833	5178	1000
1768	6.4571	1591	575
176803	6.67431	1015	281
176816	6.09757	358	83
176817	6.70582	352	128
176826	7.46108	37	10
17684	7.22333	30	27
176850	7.48164	67	38
176859	5.88545	55	9
17687	4.99734	113	38
176872	5.5922	91	35
176884	7.06452	31	11
176887	5.82578	116	49
176898	5.69661	59	28
17691	6.68795	73	28
176914	6.68175	230	76
176916	6.75738	56	28
176918	4.9058	54	14
176920	7.4379	9590	1563
17693	5.67455	55	31
176936	7.49091	55	16
176960	6.23426	162	58
176963	6.73738	202	51
17697	6.24695	82	42
176980	6.89476	270	125
17699	5.65455	33	11
1770	7.28287	734	328
17700	5.45321	109	40
177002	6.5022	41	17
177014	8.54739	134	74
177048	5.58883	103	35
17705	5.99739	284	141
177053	7.12333	78	33
177061	7.22	65	29
177062	7.17753	89	47
177079	6.67658	1198	180
17708	4.55591	93	53
177080	5.67392	79	59
17709	5.40014	765	226
177096	7.85236	180	97
177099	6.80024	98	45
1771	5.19916	203	101
17710	6.7296	2989	1097
177142	7.71702	47	39
177147	7.0349	611	162
177160	6.65402	122	48
177197	6.86384	896	222
1772	6.46256	156	94
177209	7.26923	52	11
177210	5.88037	434	127
177245	6.47282	103	47
177248	7.27559	149	81
177249	6.47276	1779	499
177289	5.63333	30	9
1773	6.00717	223	137
17735	6.0356	97	35
177354	8.1502	778	178
17738	5.59091	33	22
177411	5.7623	61	35
177437	5.56094	64	14
177477	6.62121	66	22
177478	7.72767	1523	410
17748	5.74909	55	33
177482	6.20932	191	84
177490	6.25468	564	199
177499	6.53379	505	127
1775	7.28788	33	19
177502	5.30716	74	15
177513	6.58305	128	61
177515	7.28252	375	110
177524	6.81673	9164	1600
177538	6.65891	174	50
17754	6.69737	38	18
177541	6.50271	229	93
177542	6.50263	175	49
17755	4.89512	41	30
177572	5.84641	39	12
177590	7.27538	4030	1039
177619	7.37778	99	57
177633	5.74359	39	8
177639	7.30509	8589	1481
177641	6.47466	73	28
17765	6.33839	56	36
177659	7.35815	671	227
177678	7.4228	2823	545
177680	5.56842	57	27
177697	6.66928	338	70
177698	5.90364	232	58
1777	5.62458	203	65
177702	6.19398	658	172
177725	6.73656	221	107
177727	6.64307	678	159
17773	5.55474	95	61
177736	8.20517	20093	3176
177750	5.66477	44	22
177751	4.71467	70	23
17779	7.07	40	21
177802	7.53981	1782	259
177807	5.35897	39	15
177815	6.44224	188	52
177823	8.02305	128	78
177843	6.12892	195	44
177844	6.07852	373	115
17785	5.22941	34	15
177857	6.54465	228	56
177861	8.08841	69	28
177868	6.44167	48	20
17787	6.44792	48	24
177875	6.76108	491	178
177877	7.1674	173	74
1779	4.52675	77	62
17792	5.825	34	22
177921	6.77266	143	45
177927	6.26405	134	59
177939	7.3574	624	128
177965	6.79494	1024	194
177976	6.40607	140	64
177977	6.925	64	22
177995	6.54528	53	18
178	6.00388	206	88
1780	6.50497	161	85
178007	6.5397	438	197
178028	5.78951	81	17
178030	7.25537	149	86
178038	5.89714	126	20
17804	6.80687	826	272
178044	7.16775	584	180
178051	5.88264	227	55
178053	6.00297	77	22
178054	6.92676	2440	550
17807	5.84529	138	50
178098	6.71957	69	34
178099	6.96791	163	28
1781	7.01897	58	36
178134	6.64899	934	276
178147	6.58118	602	96
178153	6.66897	239	84
178154	6.01152	125	28
17816	5.71301	734	216
178166	6.88783	140	25
178177	6.02187	48	9
17819	4.672	75	30
1782	6.72401	177	106
178209	6.47469	577	116
17821	8.77419	31	25
178210	6.32036	1215	232
178212	7.6705	177	70
178229	6.09459	37	10
178266	6.89	41	20
178285	6.40742	75	24
1783	6.41681	532	294
17830	5.8913	46	32
178302	6.95409	660	184
178335	6.15599	158	75
178336	7.19478	3463	800
178349	6.74244	119	52
17835	5.97857	2272	945
17836	6.33333	39	10
178361	6.17563	199	52
178397	5.91449	202	96
1784	6.88768	138	76
178442	7.40625	32	17
178450	6.2369	300	80
178487	6.13667	30	16
17849	5.58333	45	27
178494	7.21592	329	56
1785	5.69762	63	26
17851	6.27038	1005	505
178517	6.66389	36	22
17855	5.64376	770	309
178550	7.91525	387	183
178569	4.73935	34	14
17857	7.41584	243	97
178570	6.42432	2544	464
178572	7.35714	35	29
17859	6.29907	215	55
178591	7.28904	458	176
178595	6.81667	30	14
178613	6.51788	1483	377
17863	7.95	122	64
178655	7.56941	152	84
178688	6.55732	448	129
17869	5.44906	53	27
178754	7.9137	127	51
178835	6.88031	297	67
178839	6.5183	253	89
178892	6.95065	581	146
178896	8.72973	222	109
1789	6.58594	32	19
178900	7.59814	74456	9810
178930	5.79355	31	11
178933	5.95	48	12
178937	5.81355	62	18
178939	5.92125	194	56
178940	7.12358	399	129
178944	7.37102	843	248
17895	7.04957	115	69
178958	6.46972	159	53
178984	6.65909	44	25
179	6.30333	54	22
1790	5.61333	75	34
179020	6.90625	32	23
17909	6.28649	37	11
179172	7.3412	3950	940
17918	6.20625	32	16
179182	6.96	1019	182
1792	6.52885	104	73
179217	6.31059	281	49
17922	6.61698	265	37
179227	5.88167	60	25
179228	5.15312	48	29
17923	6.84782	380	63
17924	6.82627	118	16
179245	6.91542	845	187
17925	6.77524	105	15
179251	7.26638	116	55
179259	6.09763	562	171
17926	5.90096	41	16
179266	4.1995	40	13
179275	7.02758	9057	2075
179280	6.04031	524	103
1793	6.24545	44	20
179303	6.70789	3011	612
179304	6.40952	42	15
179322	7.38383	60	33
179350	6.70168	475	131
179385	6.4427	195	76
179386	6.15585	126	68
17939	6.97222	36	30
1794	6.61792	277	82
179433	5.93725	51	24
179448	8.04162	291	60
179460	7.48367	1539	392
179537	5.57733	75	15
179547	7.45866	119	27
179548	6.53733	106	37
179560	6.30851	87	11
179561	6.28182	33	9
179572	6.76184	4792	995
179574	5.63682	110	57
17958	5.99545	74	53
179581	7.71932	44	14
1796	7.09179	218	96
179600	6.07039	76	30
179606	6.28684	98	22
17962	5.66664	128	68
179627	6.52814	145	42
179628	4.92647	34	15
179629	5.56786	84	33
17965	4.6749	129	42
179661	7.43024	123	28
17967	6.75658	38	31
1797	4.84662	2709	760
17970	6.52072	1091	445
179701	5.26652	94	31
17971	7.53465	114	47
179718	4.94844	64	21
179719	6.71403	1505	263
179723	6.31905	144	34
179794	6.03706	247	75
179803	7.96813	2100	558
179804	7.14343	99	47
179813	6.07722	72	18
179820	7.0382	666	249
179835	6.47094	890	233
17988	6.57807	465	199
1799	6.8306	398	152
17991	7.18439	330	69
179912	6.77667	54	29
179918	6.0157	151	51
179929	6.25813	155	55
179930	5.76541	185	72
179933	7.06642	569	210
17994	6.99012	81	14
17995	6.64469	113	16
179956	5.73556	81	40
17997	6.72953	384	46
179975	5.58864	66	19
18	7.0765	22884	5498
180	5.72889	135	54
1800	6.65499	815	342
180006	6.12045	89	21
180020	6.75698	3996	470
180024	4.47583	54	7
180040	7.03632	2883	770
180050	7.34237	59	9
180066	5.45833	30	8
18011	5.92877	106	61
180133	6.07589	56	14
180147	6.13273	55	16
180157	5.90405	74	49
180179	6.28129	464	99
180193	6.81267	204	70
180198	6.36928	1631	362
180199	7.79179	894	283
1802	4.80278	36	18
180202	6.17414	87	42
180204	7.31833	120	56
180205	7.24561	189	72
180208	5.5939	123	36
180210	6.47581	31	6
180211	6.32967	180	79
18023	6.00308	65	56
180231	6.4704	1126	259
180238	5.73628	113	34
180241	6.71593	619	163
180256	7.06893	143	34
180257	5.97442	43	20
180263	8.04625	18806	4032
180292	5.42614	88	24
180295	6.51087	69	38
1803	7.24747	158	67
180311	5.66	35	5
180325	7.03061	577	154
180339	6.09211	38	17
180340	5.92949	39	13
180345	6.7928	144	30
180355	6.59731	93	31
180387	6.84788	99	65
180389	5.87687	32	13
1804	6.35301	133	53
18041	3.54536	124	75
18044	1.48125	48	35
180459	5.25782	183	35
180471	6.5458	204	73
180489	5.75769	121	44
18050	5.56889	45	18
180511	7.43374	3998	839
180543	7.77434	228	80
18056	6.72706	85	18
180564	6.72037	2225	482
180565	6.18857	35	8
18057	6.83971	204	31
180570	5.80735	68	27
18058	6.31025	163	28
180591	6.51617	622	187
180592	7.11432	1637	447
180593	7.00723	7000	1331
180598	6.30479	94	29
180599	6.5609	78	25
1806	6.09645	392	184
180602	6.36415	1767	306
180611	4.54682	148	77
18063	5.0	30	13
18064	5.49325	432	165
180644	6.89811	106	22
180650	6.19857	208	69
180654	4.57794	34	13
180680	7.27105	3006	680
180740	3.57812	32	13
180746	5.30667	45	10
180761	6.5417	635	184
180771	7.46001	1229	387
180785	5.95338	349	118
180809	7.36966	87	62
